Date,Order ID,SKU,Transaction type,Payment Type,Payment Detail,Amount,Quantity,Product Title
7-Sep-14,110-9216640-4750622,BP-BA-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Solid Black
7-Sep-14,110-9216640-4750622,BP-BA-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Solid Black
7-Sep-14,110-9216640-4750622,BP-BA-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Solid Black
7-Sep-14,110-9216640-4750622,BP-BA-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Solid Black
9-Sep-14,110-9920489-2153059,BP-GA-BP,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Black Plaid
9-Sep-14,110-9920489-2153059,BP-GA-BP,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Black Plaid
9-Sep-14,110-9920489-2153059,BP-GA-BP,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Black Plaid
9-Sep-14,110-9920489-2153059,BP-GA-BP,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Black Plaid
9-Sep-14,111-0980107-8731440,BP-BA-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Solid Black
9-Sep-14,111-0980107-8731440,BP-BA-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Solid Black
9-Sep-14,111-0980107-8731440,BP-BA-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Solid Black
9-Sep-14,111-0980107-8731440,BP-BA-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Solid Black
8-Sep-14,111-1842846-7610641,BP-CS-OR,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Orange Center Stripe
8-Sep-14,111-1842846-7610641,BP-CS-OR,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Orange Center Stripe
8-Sep-14,111-1842846-7610641,BP-CS-OR,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Orange Center Stripe
8-Sep-14,111-1842846-7610641,BP-CS-OR,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Orange Center Stripe
9-Sep-14,111-2162041-5617820,BP-CS-OR,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Orange Center Stripe
9-Sep-14,111-2162041-5617820,BP-CS-OR,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Orange Center Stripe
9-Sep-14,111-2162041-5617820,BP-CS-OR,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Orange Center Stripe
9-Sep-14,111-2162041-5617820,BP-CS-OR,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Orange Center Stripe
9-Sep-14,111-2162041-5617820,BP-CS-OR,Order Payment,Promo rebates,,$0.00 ,1,DadGear Backpack Diaper Bag - Orange Center Stripe
9-Sep-14,111-2162041-5617820,BP-CS-OR,Order Payment,Promo rebates,Shipping,($7.99),,DadGear Backpack Diaper Bag - Orange Center Stripe
9-Sep-14,111-2162041-5617820,BP-CS-OR,Order Payment,Other,Shipping,$7.99 ,,DadGear Backpack Diaper Bag - Orange Center Stripe
8-Sep-14,111-4051421-2861815,BP-GA-BP,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Black Plaid
8-Sep-14,111-4051421-2861815,BP-GA-BP,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Black Plaid
8-Sep-14,111-4051421-2861815,BP-GA-BP,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Black Plaid
8-Sep-14,111-4051421-2861815,BP-GA-BP,Order Payment,Amazon fees,Shipping chargeback,($14.95),,DadGear Backpack Diaper Bag - Black Plaid
8-Sep-14,111-4051421-2861815,BP-GA-BP,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Black Plaid
8-Sep-14,111-4051421-2861815,BP-GA-BP,Order Payment,Other,Shipping,$14.95 ,,DadGear Backpack Diaper Bag - Black Plaid
10-Sep-14,111-6082217-0745833,BP-BA-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Solid Black
10-Sep-14,111-6082217-0745833,BP-BA-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Solid Black
10-Sep-14,111-6082217-0745833,BP-BA-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Solid Black
10-Sep-14,111-6082217-0745833,BP-BA-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Solid Black
4-Sep-14,111-6367386-9407465,BP-BA-BK,Refund,Amazon fees,Commission,$13.50 ,,DadGear Backpack Diaper Bag - Solid Black
4-Sep-14,111-6367386-9407465,BP-BA-BK,Refund,Amazon fees,Refund commission,($2.70),,DadGear Backpack Diaper Bag - Solid Black
4-Sep-14,111-6367386-9407465,BP-BA-BK,Refund,Product charges,,($89.99),1,DadGear Backpack Diaper Bag - Solid Black
9-Sep-14,111-7213612-3970627,BP-BA-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Solid Black
9-Sep-14,111-7213612-3970627,BP-BA-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Solid Black
9-Sep-14,111-7213612-3970627,BP-BA-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Solid Black
9-Sep-14,111-7213612-3970627,BP-BA-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Solid Black
9-Sep-14,111-7213612-3970627,BP-BA-BK,Order Payment,Promo rebates,,$0.00 ,1,DadGear Backpack Diaper Bag - Solid Black
9-Sep-14,111-7213612-3970627,BP-BA-BK,Order Payment,Promo rebates,Shipping,($7.99),,DadGear Backpack Diaper Bag - Solid Black
9-Sep-14,111-7213612-3970627,BP-BA-BK,Order Payment,Other,Shipping,$7.99 ,,DadGear Backpack Diaper Bag - Solid Black
9-Sep-14,111-7626387-2733068,BP-BA-CF,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Camouflage
9-Sep-14,111-7626387-2733068,BP-BA-CF,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Camouflage
9-Sep-14,111-7626387-2733068,BP-BA-CF,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Camouflage
9-Sep-14,111-7626387-2733068,BP-BA-CF,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Camouflage
8-Sep-14,111-7648677-3709869,BP-D-MRKEE,Order Payment,Amazon fees,Commission,($15.00),,DaisyGear Backpack Diaper Bag - Marquee Floral
8-Sep-14,111-7648677-3709869,BP-D-MRKEE,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DaisyGear Backpack Diaper Bag - Marquee Floral
8-Sep-14,111-7648677-3709869,BP-D-MRKEE,Order Payment,Amazon fees,FBA weight based fee,($1.73),,DaisyGear Backpack Diaper Bag - Marquee Floral
8-Sep-14,111-7648677-3709869,BP-D-MRKEE,Order Payment,Product charges,,$99.99 ,1,DaisyGear Backpack Diaper Bag - Marquee Floral
7-Sep-14,111-8315475-7647440,BP-BA-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Solid Black
7-Sep-14,111-8315475-7647440,BP-BA-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Solid Black
7-Sep-14,111-8315475-7647440,BP-BA-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Solid Black
7-Sep-14,111-8315475-7647440,BP-BA-BK,Order Payment,Amazon fees,Shipping chargeback,($4.78),,DadGear Backpack Diaper Bag - Solid Black
7-Sep-14,111-8315475-7647440,BP-BA-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Solid Black
7-Sep-14,111-8315475-7647440,BP-BA-BK,Order Payment,Other,Shipping,$4.78 ,,DadGear Backpack Diaper Bag - Solid Black
5-Sep-14,112-1007132-0114659,BP-RS-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Black Retro Stripe
5-Sep-14,112-1007132-0114659,BP-RS-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Black Retro Stripe
5-Sep-14,112-1007132-0114659,BP-RS-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Black Retro Stripe
5-Sep-14,112-1007132-0114659,BP-RS-BK,Order Payment,Amazon fees,Shipping chargeback,($3.99),,DadGear Backpack Diaper Bag - Black Retro Stripe
5-Sep-14,112-1007132-0114659,BP-RS-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Black Retro Stripe
5-Sep-14,112-1007132-0114659,BP-RS-BK,Order Payment,Other,Shipping,$3.99 ,,DadGear Backpack Diaper Bag - Black Retro Stripe
9-Sep-14,112-1525879-5041037,CL-CO-BK,Order Payment,Amazon fees,Commission,($16.50),,DadGear The Classic Messenger Diaper Bag - Coal Black
9-Sep-14,112-1525879-5041037,CL-CO-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear The Classic Messenger Diaper Bag - Coal Black
9-Sep-14,112-1525879-5041037,CL-CO-BK,Order Payment,Amazon fees,FBA weight based fee,($2.51),,DadGear The Classic Messenger Diaper Bag - Coal Black
9-Sep-14,112-1525879-5041037,CL-CO-BK,Order Payment,Product charges,,$109.99 ,1,DadGear The Classic Messenger Diaper Bag - Coal Black
9-Sep-14,112-1525879-5041037,MB-BA-UC,Order Payment,Amazon fees,Commission,($12.00),,DadGear Messenger Diaper Bag - Universal Camo
9-Sep-14,112-1525879-5041037,MB-BA-UC,Order Payment,Amazon fees,FBA per order fulfillment fee,($1.00),,DadGear Messenger Diaper Bag - Universal Camo
9-Sep-14,112-1525879-5041037,MB-BA-UC,Order Payment,Amazon fees,FBA per unit fulfillment fee,($1.02),,DadGear Messenger Diaper Bag - Universal Camo
9-Sep-14,112-1525879-5041037,MB-BA-UC,Order Payment,Amazon fees,FBA weight based fee,($1.73),,DadGear Messenger Diaper Bag - Universal Camo
9-Sep-14,112-1525879-5041037,MB-BA-UC,Order Payment,Product charges,,$79.99 ,1,DadGear Messenger Diaper Bag - Universal Camo
9-Sep-14,112-2533287-8266644,BP-RS-BU,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Blue Retro Stripe
9-Sep-14,112-2533287-8266644,BP-RS-BU,Order Payment,Amazon fees,FBA per order fulfillment fee,($1.00),,DadGear Backpack Diaper Bag - Blue Retro Stripe
9-Sep-14,112-2533287-8266644,BP-RS-BU,Order Payment,Amazon fees,FBA per unit fulfillment fee,($1.02),,DadGear Backpack Diaper Bag - Blue Retro Stripe
9-Sep-14,112-2533287-8266644,BP-RS-BU,Order Payment,Amazon fees,FBA weight based fee,($1.73),,DadGear Backpack Diaper Bag - Blue Retro Stripe
9-Sep-14,112-2533287-8266644,BP-RS-BU,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Blue Retro Stripe
8-Sep-14,112-3116896-9016267,BP-BA-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Solid Black
8-Sep-14,112-3116896-9016267,BP-BA-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Solid Black
8-Sep-14,112-3116896-9016267,BP-BA-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Solid Black
8-Sep-14,112-3116896-9016267,BP-BA-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Solid Black
7-Sep-14,112-4055016-6275411,BP-BA-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Solid Black
7-Sep-14,112-4055016-6275411,BP-BA-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Solid Black
7-Sep-14,112-4055016-6275411,BP-BA-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Solid Black
7-Sep-14,112-4055016-6275411,BP-BA-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Solid Black
7-Sep-14,112-4055016-6275411,BP-BA-BK,Order Payment,Promo rebates,,$0.00 ,1,DadGear Backpack Diaper Bag - Solid Black
7-Sep-14,112-4055016-6275411,BP-BA-BK,Order Payment,Promo rebates,Shipping,($5.50),,DadGear Backpack Diaper Bag - Solid Black
7-Sep-14,112-4055016-6275411,BP-BA-BK,Order Payment,Other,Shipping,$5.50 ,,DadGear Backpack Diaper Bag - Solid Black
9-Sep-14,112-5684470-5021046,MB-RS-GN,Order Payment,Amazon fees,Commission,($12.00),,DadGear Messenger Diaper Bag - Green Retro Stripe
9-Sep-14,112-5684470-5021046,MB-RS-GN,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Messenger Diaper Bag - Green Retro Stripe
9-Sep-14,112-5684470-5021046,MB-RS-GN,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Messenger Diaper Bag - Green Retro Stripe
9-Sep-14,112-5684470-5021046,MB-RS-GN,Order Payment,Product charges,,$79.99 ,1,DadGear Messenger Diaper Bag - Green Retro Stripe
9-Sep-14,112-5684470-5021046,MB-RS-GN,Order Payment,Promo rebates,,$0.00 ,1,DadGear Messenger Diaper Bag - Green Retro Stripe
6-Sep-14,112-7019242-5915430,BP-BA-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Solid Black
6-Sep-14,112-7019242-5915430,BP-BA-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Solid Black
6-Sep-14,112-7019242-5915430,BP-BA-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Solid Black
6-Sep-14,112-7019242-5915430,BP-BA-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Solid Black
6-Sep-14,112-7019242-5915430,BP-BA-BK,Order Payment,Promo rebates,,$0.00 ,1,DadGear Backpack Diaper Bag - Solid Black
8-Sep-14,112-9137250-7216233,BP-CS-RD,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Red Center Stripe
8-Sep-14,112-9137250-7216233,BP-CS-RD,Order Payment,Amazon fees,FBA per order fulfillment fee,($1.00),,DadGear Backpack Diaper Bag - Red Center Stripe
8-Sep-14,112-9137250-7216233,BP-CS-RD,Order Payment,Amazon fees,FBA per unit fulfillment fee,($1.02),,DadGear Backpack Diaper Bag - Red Center Stripe
8-Sep-14,112-9137250-7216233,BP-CS-RD,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Red Center Stripe
8-Sep-14,112-9137250-7216233,BP-CS-RD,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Red Center Stripe
6-Sep-14,113-0082017-3472268,BP-RS-PK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Pink Retro Stripe
6-Sep-14,113-0082017-3472268,BP-RS-PK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Pink Retro Stripe
6-Sep-14,113-0082017-3472268,BP-RS-PK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Pink Retro Stripe
6-Sep-14,113-0082017-3472268,BP-RS-PK,Order Payment,Amazon fees,Shipping chargeback,($3.99),,DadGear Backpack Diaper Bag - Pink Retro Stripe
6-Sep-14,113-0082017-3472268,BP-RS-PK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Pink Retro Stripe
6-Sep-14,113-0082017-3472268,BP-RS-PK,Order Payment,Other,Shipping,$3.99 ,,DadGear Backpack Diaper Bag - Pink Retro Stripe
3-Sep-14,113-0460818-6225034,BP-RS-OR,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Orange Retro Stripe
3-Sep-14,113-0460818-6225034,BP-RS-OR,Order Payment,Amazon fees,FBA per order fulfillment fee,($1.00),,DadGear Backpack Diaper Bag - Orange Retro Stripe
3-Sep-14,113-0460818-6225034,BP-RS-OR,Order Payment,Amazon fees,FBA per unit fulfillment fee,($1.02),,DadGear Backpack Diaper Bag - Orange Retro Stripe
3-Sep-14,113-0460818-6225034,BP-RS-OR,Order Payment,Amazon fees,FBA weight based fee,($1.73),,DadGear Backpack Diaper Bag - Orange Retro Stripe
3-Sep-14,113-0460818-6225034,BP-RS-OR,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Orange Retro Stripe
3-Sep-14,113-0460818-6225034,BP-RS-OR,Order Payment,Promo rebates,,$0.00 ,1,DadGear Backpack Diaper Bag - Orange Retro Stripe
3-Sep-14,113-0460818-6225034,BP-RS-OR,Order Payment,Promo rebates,Shipping,($4.92),,DadGear Backpack Diaper Bag - Orange Retro Stripe
3-Sep-14,113-0460818-6225034,BP-RS-OR,Order Payment,Other,Shipping,$4.92 ,,DadGear Backpack Diaper Bag - Orange Retro Stripe
8-Sep-14,113-1637342-2365025,BP-CS-BU,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Blue Center Stripe
8-Sep-14,113-1637342-2365025,BP-CS-BU,Order Payment,Amazon fees,FBA per order fulfillment fee,($1.00),,DadGear Backpack Diaper Bag - Blue Center Stripe
8-Sep-14,113-1637342-2365025,BP-CS-BU,Order Payment,Amazon fees,FBA per unit fulfillment fee,($1.02),,DadGear Backpack Diaper Bag - Blue Center Stripe
8-Sep-14,113-1637342-2365025,BP-CS-BU,Order Payment,Amazon fees,FBA weight based fee,($1.73),,DadGear Backpack Diaper Bag - Blue Center Stripe
8-Sep-14,113-1637342-2365025,BP-CS-BU,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Blue Center Stripe
7-Sep-14,113-1915392-9258647,CL-CO-CB,Order Payment,Amazon fees,Commission,($16.50),,DadGear The Classic Messenger Diaper Bag - Coffee Brown
7-Sep-14,113-1915392-9258647,CL-CO-CB,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear The Classic Messenger Diaper Bag - Coffee Brown
7-Sep-14,113-1915392-9258647,CL-CO-CB,Order Payment,Amazon fees,FBA weight based fee,($2.51),,DadGear The Classic Messenger Diaper Bag - Coffee Brown
7-Sep-14,113-1915392-9258647,CL-CO-CB,Order Payment,Product charges,,$109.99 ,1,DadGear The Classic Messenger Diaper Bag - Coffee Brown
8-Sep-14,113-4127904-2209027,BP-RS-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Black Retro Stripe
8-Sep-14,113-4127904-2209027,BP-RS-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Black Retro Stripe
8-Sep-14,113-4127904-2209027,BP-RS-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Black Retro Stripe
8-Sep-14,113-4127904-2209027,BP-RS-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Black Retro Stripe
7-Sep-14,113-4493270-5142643,BP-RS-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Black Retro Stripe
7-Sep-14,113-4493270-5142643,BP-RS-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Black Retro Stripe
7-Sep-14,113-4493270-5142643,BP-RS-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Black Retro Stripe
7-Sep-14,113-4493270-5142643,BP-RS-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Black Retro Stripe
8-Sep-14,113-7170918-8653817,BP-CS-OR,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Orange Center Stripe
8-Sep-14,113-7170918-8653817,BP-CS-OR,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Orange Center Stripe
8-Sep-14,113-7170918-8653817,BP-CS-OR,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Orange Center Stripe
8-Sep-14,113-7170918-8653817,BP-CS-OR,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Orange Center Stripe
8-Sep-14,113-7170918-8653817,BP-CS-OR,Order Payment,Promo rebates,,$0.00 ,1,DadGear Backpack Diaper Bag - Orange Center Stripe
8-Sep-14,113-7170918-8653817,BP-CS-OR,Order Payment,Promo rebates,Shipping,($7.99),,DadGear Backpack Diaper Bag - Orange Center Stripe
8-Sep-14,113-7170918-8653817,BP-CS-OR,Order Payment,Other,Shipping,$7.99 ,,DadGear Backpack Diaper Bag - Orange Center Stripe
8-Sep-14,114-0170336-1649806,BP-CS-RD,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Red Center Stripe
8-Sep-14,114-0170336-1649806,BP-CS-RD,Order Payment,Amazon fees,FBA per order fulfillment fee,($1.00),,DadGear Backpack Diaper Bag - Red Center Stripe
8-Sep-14,114-0170336-1649806,BP-CS-RD,Order Payment,Amazon fees,FBA per unit fulfillment fee,($1.02),,DadGear Backpack Diaper Bag - Red Center Stripe
8-Sep-14,114-0170336-1649806,BP-CS-RD,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Red Center Stripe
8-Sep-14,114-0170336-1649806,BP-CS-RD,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Red Center Stripe
5-Sep-14,114-0289559-4298673,BP-GA-MA,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Maori Night
5-Sep-14,114-0289559-4298673,BP-GA-MA,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Maori Night
5-Sep-14,114-0289559-4298673,BP-GA-MA,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Maori Night
5-Sep-14,114-0289559-4298673,BP-GA-MA,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Maori Night
5-Sep-14,114-0289559-4298673,BP-GA-MA,Order Payment,Promo rebates,,$0.00 ,1,DadGear Backpack Diaper Bag - Maori Night
5-Sep-14,114-0289559-4298673,BP-GA-MA,Order Payment,Promo rebates,Shipping,($3.72),,DadGear Backpack Diaper Bag - Maori Night
5-Sep-14,114-0289559-4298673,BP-GA-MA,Order Payment,Other,Shipping,$3.72 ,,DadGear Backpack Diaper Bag - Maori Night
4-Sep-14,114-0289559-4298673,CR-BA-BK,Order Payment,Amazon fees,Commission,($9.00),,DadGear Courier Diaper Bag - Solid Black
4-Sep-14,114-0289559-4298673,CR-BA-BK,Order Payment,Amazon fees,FBA per order fulfillment fee,($1.00),,DadGear Courier Diaper Bag - Solid Black
4-Sep-14,114-0289559-4298673,CR-BA-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($1.02),,DadGear Courier Diaper Bag - Solid Black
4-Sep-14,114-0289559-4298673,CR-BA-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Courier Diaper Bag - Solid Black
4-Sep-14,114-0289559-4298673,CR-BA-BK,Order Payment,Product charges,,$59.99 ,1,DadGear Courier Diaper Bag - Solid Black
4-Sep-14,114-0289559-4298673,CR-BA-BK,Order Payment,Promo rebates,,$0.00 ,1,DadGear Courier Diaper Bag - Solid Black
4-Sep-14,114-0289559-4298673,CR-BA-BK,Order Payment,Promo rebates,Shipping,($3.71),,DadGear Courier Diaper Bag - Solid Black
4-Sep-14,114-0289559-4298673,CR-BA-BK,Order Payment,Other,Shipping,$3.71 ,,DadGear Courier Diaper Bag - Solid Black
10-Sep-14,114-2058059-7938639,BP-CS-GN,Refund,Amazon fees,Commission,$13.50 ,,DadGear Backpack Diaper Bag - Green Center Stripe
10-Sep-14,114-2058059-7938639,BP-CS-GN,Refund,Amazon fees,Refund commission,($2.70),,DadGear Backpack Diaper Bag - Green Center Stripe
10-Sep-14,114-2058059-7938639,BP-CS-GN,Refund,Product charges,,($89.99),1,DadGear Backpack Diaper Bag - Green Center Stripe
8-Sep-14,114-5632418-8739462,BP-BA-NY,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Solid Navy
8-Sep-14,114-5632418-8739462,BP-BA-NY,Order Payment,Amazon fees,FBA per order fulfillment fee,($1.00),,DadGear Backpack Diaper Bag - Solid Navy
8-Sep-14,114-5632418-8739462,BP-BA-NY,Order Payment,Amazon fees,FBA per unit fulfillment fee,($1.02),,DadGear Backpack Diaper Bag - Solid Navy
8-Sep-14,114-5632418-8739462,BP-BA-NY,Order Payment,Amazon fees,FBA weight based fee,($1.73),,DadGear Backpack Diaper Bag - Solid Navy
8-Sep-14,114-5632418-8739462,BP-BA-NY,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Solid Navy
9-Sep-14,114-5680708-8837006,BP-BA-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Solid Black
9-Sep-14,114-5680708-8837006,BP-BA-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Solid Black
9-Sep-14,114-5680708-8837006,BP-BA-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Solid Black
9-Sep-14,114-5680708-8837006,BP-BA-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Solid Black
9-Sep-14,114-5680708-8837006,BP-BA-BK,Order Payment,Promo rebates,,$0.00 ,1,DadGear Backpack Diaper Bag - Solid Black
9-Sep-14,114-5680708-8837006,BP-BA-BK,Order Payment,Promo rebates,Shipping,($7.99),,DadGear Backpack Diaper Bag - Solid Black
9-Sep-14,114-5680708-8837006,BP-BA-BK,Order Payment,Other,Shipping,$7.99 ,,DadGear Backpack Diaper Bag - Solid Black
5-Sep-14,114-6474946-4751430,BP-BA-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Solid Black
5-Sep-14,114-6474946-4751430,BP-BA-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Solid Black
5-Sep-14,114-6474946-4751430,BP-BA-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Solid Black
5-Sep-14,114-6474946-4751430,BP-BA-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Solid Black
5-Sep-14,114-6474946-4751430,BP-BA-BK,Order Payment,Promo rebates,,$0.00 ,1,DadGear Backpack Diaper Bag - Solid Black
